0.0,100.0
16.781,99.99950635027552
35.702999999999996,99.72282220359055
53.781,99.1942027037509
71.922,98.66377924733052
90.094,98.13263705569872
108.281,97.60092132678217
126.453,97.06990723597028
144.641,96.5384269860241
162.844,96.00645347913947
181.016,95.4752725208586
199.219,94.94329279236696
217.391,94.41210283938621
235.594,93.87978460739194
253.75,93.34918268358427
271.984,92.81616654314377
290.141,92.28533003033866
308.359,91.75267799876157
326.5,91.22199536290945
344.75,90.68840990922777
362.906,90.1576608722033
381.047,89.62741420340821
399.187,89.09694386478942
417.281,88.56772044924635
435.484,88.03579618732323
453.672,87.50419366825507
471.812,86.9743382510683
490.203,86.43709601348571
508.344,85.90660980817661
526.625,85.37238425166872
544.922,84.83775386834131
563.125,84.30563844867311
581.406,83.77101250405458
599.656,83.23758909253921
617.875,82.70511583013698
636.047,82.17366674462971
654.422,81.6362720021751
672.594,81.10494767154583
690.812,80.57267402406039
708.937,80.04335099023386
727.266,79.50787483428726
745.578,78.97264919819224
763.797,78.4397814830026
782.109,77.90431339264623
800.484,77.3669343672951
818.797,76.83091725315964
837.016,76.29783649301697
855.25,75.76450870654342
873.578,75.22851189795603
891.812,74.69543457540846
910.141,74.15966337398025
928.391,73.62634691689155
946.719,73.0907372514959
965.047,72.55512037917237
983.391,72.01925194576556
1001.766,71.48213393478873
1020.172,70.94395040348587
1038.594,70.40543746562689
1056.922,69.86965809959604
1075.203,69.33521492945678
1093.687,68.79450143435699
1112.0,68.25856750682223
1130.328,67.72235429356742
1148.75,67.18371915307506
1167.125,66.64649197791226
1185.641,66.10464509203666
1203.984,65.56809651072936
1222.406,65.02967651315457
1240.797,64.4918837100336
1259.156,63.95489475793899
1277.547,63.41748323336455
1295.906,62.88097927154123
1314.297,62.34346444515072
1332.687,61.80616817034184
1351.203,61.26503474719116
1369.687,60.725112149686
1388.125,60.18667471805495
1406.578,59.64740621471872
1425.062,59.10723079410373
1443.609,58.565507911038324
1462.047,58.02653423123682
1480.547,57.48552193188247
1499.031,56.945216275984116
